date,city,temperature_c,rainfall_mm,weather_condition
2024-09-03,Agenebode,25.7,0.0,Sunny
2024-09-04,Agenebode,27.9,17.2,Rainy
2024-09-05,Agenebode,27.8,4.8,Rainy
2024-09-06,Agenebode,26.4,3.2,Rainy
2024-09-07,Agenebode,26.4,6.0,Rainy
2024-09-08,Agenebode,23.4,0.0,Sunny
2024-09-09,Agenebode,27.7,4.0,Rainy
2024-09-10,Agenebode,25.5,0.0,Sunny
2024-09-11,Agenebode,26.2,2.9,Cloudy
2024-09-12,Agenebode,29.1,0.0,Sunny
2024-09-13,Agenebode,28.1,8.0,Rainy
2024-09-14,Agenebode,26.7,8.8,Rainy
2024-09-15,Agenebode,27.7,0.0,Sunny
2024-09-16,Agenebode,26.1,6.9,Rainy
2024-09-17,Agenebode,26.1,8.1,Rainy
2024-09-18,Agenebode,28.7,4.9,Rainy
2024-09-19,Agenebode,26.1,1.4,Cloudy
2024-09-20,Agenebode,26.5,2.8,Cloudy
2024-09-21,Agenebode,28.3,2.1,Cloudy
2024-09-22,Agenebode,26.7,8.9,Rainy
2024-09-23,Agenebode,26.5,2.8,Cloudy
2024-09-24,Agenebode,28.3,10.8,Rainy
2024-09-25,Agenebode,27.1,13.3,Rainy
2024-09-26,Agenebode,27.2,9.4,Rainy
2024-09-27,Agenebode,29.9,1.9,Cloudy
2024-09-28,Agenebode,26.2,9.0,Rainy
2024-09-29,Agenebode,26.8,0.3,Cloudy
2024-09-30,Agenebode,26.5,0.0,Sunny
2024-10-01,Agenebode,28.0,1.3,Cloudy
2024-10-02,Agenebode,29.6,3.4,Rainy
2024-10-03,Agenebode,27.5,5.2,Rainy
2024-10-04,Agenebode,26.4,0.0,Sunny
2024-10-05,Agenebode,26.1,0.0,Sunny
2024-10-06,Agenebode,29.1,4.4,Rainy
2024-10-07,Agenebode,30.6,0.0,Sunny
2024-10-08,Agenebode,29.3,4.1,Rainy
2024-10-09,Agenebode,29.5,0.0,Sunny
2024-10-10,Agenebode,28.3,0.0,Sunny
2024-10-11,Agenebode,29.1,0.0,Sunny
2024-10-12,Agenebode,29.0,0.0,Sunny
2024-10-13,Agenebode,28.5,0.5,Cloudy
2024-10-14,Agenebode,27.5,2.9,Cloudy
2024-10-15,Agenebode,30.3,0.0,Sunny
2024-10-16,Agenebode,28.3,0.0,Sunny
2024-10-17,Agenebode,27.3,0.0,Sunny
2024-10-18,Agenebode,26.1,3.1,Rainy
2024-10-19,Agenebode,28.2,0.0,Sunny
2024-10-20,Agenebode,27.9,3.4,Rainy
2024-10-21,Agenebode,29.5,2.1,Cloudy
2024-10-22,Agenebode,27.0,1.2,Cloudy
2024-10-23,Agenebode,26.4,0.8,Cloudy
2024-10-24,Agenebode,29.5,3.3,Rainy
2024-10-25,Agenebode,27.0,2.7,Cloudy
2024-10-26,Agenebode,28.9,0.5,Cloudy
2024-10-27,Agenebode,29.1,3.5,Rainy
2024-10-28,Agenebode,29.3,0.0,Sunny
2024-10-29,Agenebode,27.6,1.8,Cloudy
2024-10-30,Agenebode,26.8,4.1,Rainy
2024-10-31,Agenebode,28.5,0.1,Cloudy
2024-11-01,Agenebode,27.2,0.0,Sunny
2024-11-02,Agenebode,29.1,2.6,Cloudy
2024-11-03,Agenebode,27.0,3.9,Rainy
2024-11-04,Agenebode,27.4,0.0,Sunny
2024-11-05,Agenebode,28.7,0.0,Sunny
2024-11-06,Agenebode,26.0,0.0,Sunny
2024-11-07,Agenebode,26.8,2.5,Cloudy
2024-11-08,Agenebode,26.1,1.7,Cloudy
2024-11-09,Agenebode,29.3,3.9,Rainy
2024-11-10,Agenebode,27.3,0.2,Cloudy
2024-11-11,Agenebode,31.1,3.7,Rainy
2024-11-12,Agenebode,27.6,3.3,Rainy
2024-11-13,Agenebode,28.4,1.0,Cloudy
2024-11-14,Agenebode,31.7,3.1,Rainy
2024-11-15,Agenebode,30.8,0.0,Sunny
2024-11-16,Agenebode,30.7,0.7,Cloudy
2024-11-17,Agenebode,27.7,1.8,Cloudy
2024-11-18,Agenebode,28.8,3.1,Rainy
2024-11-19,Agenebode,29.3,0.0,Sunny
2024-11-20,Agenebode,26.5,0.6,Cloudy
2024-11-21,Agenebode,28.0,1.2,Cloudy
2024-11-22,Agenebode,30.1,1.4,Cloudy
2024-11-23,Agenebode,32.0,3.9,Rainy
2024-11-24,Agenebode,27.5,0.0,Sunny
2024-11-25,Agenebode,31.6,0.4,Cloudy
2024-11-26,Agenebode,29.4,0.0,Sunny
2024-11-27,Agenebode,30.4,2.7,Cloudy
2024-11-28,Agenebode,26.4,0.0,Sunny
2024-11-29,Agenebode,28.3,2.0,Cloudy
2024-11-30,Agenebode,29.1,0.0,Sunny
2024-12-01,Agenebode,27.0,0.0,Sunny
2024-12-02,Agenebode,27.2,0.0,Sunny
2024-12-03,Agenebode,26.9,1.7,Cloudy
2024-12-04,Agenebode,28.5,0.0,Sunny
2024-12-05,Agenebode,28.4,4.0,Rainy
2024-12-06,Agenebode,27.6,0.0,Sunny
2024-12-07,Agenebode,29.2,3.2,Rainy
2024-12-08,Agenebode,27.0,0.0,Sunny
2024-12-09,Agenebode,25.0,0.1,Cloudy
2024-12-10,Agenebode,26.6,0.0,Sunny
2024-12-11,Agenebode,27.5,1.0,Cloudy
2024-12-12,Agenebode,27.7,0.4,Cloudy
2024-12-13,Agenebode,30.3,1.6,Cloudy
2024-12-14,Agenebode,29.0,4.6,Rainy
2024-12-15,Agenebode,29.5,0.5,Cloudy
2024-12-16,Agenebode,25.2,0.3,Cloudy
2024-12-17,Agenebode,30.2,3.0,Cloudy
2024-12-18,Agenebode,27.4,0.8,Cloudy
2024-12-19,Agenebode,28.2,0.0,Sunny
2024-12-20,Agenebode,27.2,0.0,Sunny
2024-12-21,Agenebode,28.7,0.0,Sunny
2024-12-22,Agenebode,30.2,1.0,Cloudy
2024-12-23,Agenebode,26.3,3.1,Rainy
2024-12-24,Agenebode,30.3,7.3,Rainy
2024-12-25,Agenebode,30.1,0.0,Sunny
2024-12-26,Agenebode,28.3,6.1,Rainy
2024-12-27,Agenebode,26.8,0.0,Sunny
2024-12-28,Agenebode,27.4,0.0,Sunny
2024-12-29,Agenebode,27.1,0.0,Sunny
2024-12-30,Agenebode,29.1,0.0,Sunny
2024-12-31,Agenebode,28.2,0.0,Sunny
2021-01-01,Ogwa,30.8,2.3,Cloudy
2021-01-02,Ogwa,31.3,2.8,Cloudy
2021-01-03,Ogwa,29.1,1.0,Cloudy
2021-01-04,Ogwa,32.2,1.9,Cloudy
2021-01-05,Ogwa,31.3,0.0,Sunny
2021-01-06,Ogwa,31.4,0.0,Sunny
2021-01-07,Ogwa,27.7,0.0,Sunny
2021-01-08,Ogwa,30.6,2.2,Cloudy
2021-01-09,Ogwa,28.8,0.0,Sunny
2021-01-10,Ogwa,31.4,2.2,Cloudy
2021-01-11,Ogwa,30.6,4.9,Rainy
2021-01-12,Ogwa,30.2,0.0,Sunny
2021-01-13,Ogwa,32.0,0.2,Cloudy
2021-01-14,Ogwa,29.8,0.0,Sunny
2021-01-15,Ogwa,28.8,0.2,Cloudy
2021-01-16,Ogwa,32.3,0.0,Sunny
2021-01-17,Ogwa,31.6,0.0,Sunny
2021-01-18,Ogwa,32.4,4.4,Rainy
2021-01-19,Ogwa,28.5,1.2,Cloudy
2021-01-20,Ogwa,31.0,0.0,Sunny
2021-01-21,Ogwa,32.8,1.0,Cloudy
2021-01-22,Ogwa,29.2,1.2,Cloudy
2021-01-23,Ogwa,28.9,1.0,Cloudy
2021-01-24,Ogwa,29.3,0.0,Sunny
2021-01-25,Ogwa,31.2,0.0,Sunny
2021-01-26,Ogwa,32.6,1.5,Cloudy
2021-01-27,Ogwa,32.8,2.9,Cloudy
2021-01-28,Ogwa,28.0,1.1,Cloudy
2021-01-29,Ogwa,27.3,0.0,Sunny
2021-01-30,Ogwa,29.8,0.0,Sunny
2021-01-31,Ogwa,29.3,0.0,Sunny
2021-02-01,Ogwa,33.3,1.2,Cloudy
2021-02-02,Ogwa,30.9,0.9,Cloudy
2021-02-03,Ogwa,30.5,0.0,Sunny
2021-02-04,Ogwa,32.5,0.0,Sunny
2021-02-05,Ogwa,31.7,3.4,Rainy
2021-02-06,Ogwa,27.3,1.1,Cloudy
2021-02-07,Ogwa,30.6,1.2,Cloudy
2021-02-08,Ogwa,30.0,0.1,Cloudy
2021-02-09,Ogwa,28.9,3.1,Rainy
2021-02-10,Ogwa,30.6,1.4,Cloudy
2021-02-11,Ogwa,27.6,0.5,Cloudy
2021-02-12,Ogwa,29.9,2.7,Cloudy
2021-02-13,Ogwa,27.4,0.0,Sunny
2021-02-14,Ogwa,32.7,0.0,Sunny
2021-02-15,Ogwa,27.2,0.0,Sunny
2021-02-16,Ogwa,28.8,2.3,Cloudy
2021-02-17,Ogwa,31.0,0.0,Sunny
2021-02-18,Ogwa,29.4,2.1,Cloudy
2021-02-19,Ogwa,30.9,0.0,Sunny
2021-02-20,Ogwa,28.6,5.2,Rainy
2021-02-21,Ogwa,29.6,4.0,Rainy
2021-02-22,Ogwa,30.3,3.2,Rainy
2021-02-23,Ogwa,30.9,1.3,Cloudy
2021-02-24,Ogwa,30.2,0.0,Sunny
2021-02-25,Ogwa,29.7,0.0,Sunny
2021-02-26,Ogwa,29.5,0.3,Cloudy
2021-02-27,Ogwa,30.2,2.3,Cloudy
2021-02-28,Ogwa,29.8,2.9,Cloudy
2021-03-01,Ogwa,29.4,1.2,Cloudy
2021-03-02,Ogwa,33.8,0.0,Sunny
2021-03-03,Ogwa,29.4,0.0,Sunny
2021-03-04,Ogwa,30.3,1.0,Cloudy
2021-03-05,Ogwa,30.2,0.0,Sunny
2021-03-06,Ogwa,28.9,1.1,Cloudy
2021-03-07,Ogwa,27.9,2.8,Cloudy
2021-03-08,Ogwa,27.9,0.7,Cloudy
2021-03-09,Ogwa,29.3,0.0,Sunny
2021-03-10,Ogwa,27.6,0.9,Cloudy
2021-03-11,Ogwa,28.2,1.3,Cloudy
2021-03-12,Ogwa,28.9,0.9,Cloudy
2021-03-13,Ogwa,27.3,2.8,Cloudy
2021-03-14,Ogwa,31.6,0.0,Sunny
2021-03-15,Ogwa,34.2,2.5,Cloudy
2021-03-16,Ogwa,29.6,0.0,Cloudy
2021-03-17,Ogwa,28.8,0.0,Sunny
2021-03-18,Ogwa,29.8,0.9,Cloudy
2021-03-19,Ogwa,27.9,3.7,Rainy
2021-03-20,Ogwa,31.2,4.7,Rainy
2021-03-21,Ogwa,30.6,3.1,Rainy
2021-03-22,Ogwa,28.1,2.2,Cloudy
2021-03-23,Ogwa,27.3,0.0,Sunny
2021-03-24,Ogwa,33.8,0.3,Cloudy
2021-03-25,Ogwa,30.0,2.4,Cloudy
2021-03-26,Ogwa,29.9,0.0,Sunny
2021-03-27,Ogwa,28.5,2.6,Cloudy
2021-03-28,Ogwa,30.4,2.7,Cloudy
2021-03-29,Ogwa,30.9,1.1,Cloudy
2021-03-30,Ogwa,30.0,1.2,Cloudy
2021-03-31,Ogwa,29.5,0.3,Cloudy
2021-04-01,Ogwa,29.8,12.2,Rainy
2021-04-02,Ogwa,26.5,16.9,Rainy
2021-04-03,Ogwa,30.0,7.2,Rainy
2021-04-04,Ogwa,27.5,1.4,Cloudy
2021-04-05,Ogwa,29.9,6.3,Rainy
2021-04-06,Ogwa,27.1,0.7,Cloudy
2021-04-07,Ogwa,27.9,0.9,Cloudy
2021-04-08,Ogwa,29.4,0.0,Sunny
2021-04-09,Ogwa,30.2,0.0,Sunny
2021-04-10,Ogwa,30.5,20.3,Rainy
2021-04-11,Ogwa,30.2,2.3,Cloudy
2021-04-12,Ogwa,28.2,0.0,Sunny
2021-04-13,Ogwa,30.6,5.8,Rainy
2021-04-14,Ogwa,26.3,0.0,Sunny
2021-04-15,Ogwa,26.4,8.8,Rainy
2021-04-16,Ogwa,27.5,9.2,Rainy
2021-04-17,Ogwa,28.2,9.0,Rainy
2021-04-18,Ogwa,28.6,9.7,Rainy
2021-04-19,Ogwa,27.8,1.3,Cloudy
2021-04-20,Ogwa,28.3,9.2,Rainy
2021-04-21,Ogwa,27.4,2.1,Cloudy
2021-04-22,Ogwa,28.6,7.0,Rainy
2021-04-23,Ogwa,28.4,7.9,Rainy
2021-04-24,Ogwa,27.9,9.9,Rainy
2021-04-25,Ogwa,30.1,2.1,Cloudy
2021-04-26,Ogwa,30.1,0.0,Sunny
2021-04-27,Ogwa,29.2,1.1,Cloudy
2021-04-28,Ogwa,29.5,4.2,Rainy
2021-04-29,Ogwa,27.9,0.0,Sunny
2021-04-30,Ogwa,28.7,11.0,Rainy
2021-05-01,Ogwa,29.4,0.0,Sunny
2021-05-02,Ogwa,28.6,10.9,Rainy
2021-05-03,Ogwa,28.5,0.1,Cloudy
2021-05-04,Ogwa,31.6,0.0,Sunny
2021-05-05,Ogwa,28.7,1.9,Cloudy
2021-05-06,Ogwa,30.0,7.4,Rainy
2021-05-07,Ogwa,27.7,1.5,Cloudy
2021-05-08,Ogwa,29.2,6.1,Rainy
2021-05-09,Ogwa,28.7,3.5,Rainy
2021-05-10,Ogwa,27.2,14.3,Rainy
2021-05-11,Ogwa,30.0,5.0,Rainy
2021-05-12,Ogwa,30.5,4.0,Rainy
2021-05-13,Ogwa,27.8,6.7,Rainy
2021-05-14,Ogwa,29.2,13.4,Rainy
2021-05-15,Ogwa,27.9,0.2,Cloudy
2021-05-16,Ogwa,32.2,10.9,Rainy
2021-05-17,Ogwa,30.0,1.6,Cloudy
2021-05-18,Ogwa,29.6,0.0,Sunny
2021-05-19,Ogwa,28.2,0.0,Sunny
2021-05-20,Ogwa,27.9,0.0,Sunny
2021-05-21,Ogwa,30.0,13.9,Rainy
2021-05-22,Ogwa,30.5,8.7,Rainy
2021-05-23,Ogwa,28.5,6.0,Rainy
2021-05-24,Ogwa,27.4,0.0,Sunny
2021-05-25,Ogwa,26.8,0.0,Sunny
2021-05-26,Ogwa,30.0,9.0,Rainy
2021-05-27,Ogwa,27.6,6.5,Rainy
2021-05-28,Ogwa,30.7,4.2,Rainy
2021-05-29,Ogwa,27.9,2.9,Cloudy
2021-05-30,Ogwa,31.1,4.7,Rainy
2021-05-31,Ogwa,32.2,1.7,Cloudy
2021-06-01,Ogwa,28.2,0.0,Sunny
2021-06-02,Ogwa,30.6,5.5,Rainy
2021-06-03,Ogwa,27.6,3.2,Rainy
2021-06-04,Ogwa,29.7,0.9,Cloudy
2021-06-05,Ogwa,29.5,9.5,Rainy
2021-06-06,Ogwa,28.3,0.0,Sunny
2021-06-07,Ogwa,28.6,2.5,Cloudy
2021-06-08,Ogwa,27.1,7.9,Rainy
2021-06-09,Ogwa,29.9,6.1,Rainy
2021-06-10,Ogwa,28.3,5.7,Rainy
2021-06-11,Ogwa,28.0,8.4,Rainy
2021-06-12,Ogwa,28.3,3.7,Rainy
2021-06-13,Ogwa,28.7,21.3,Rainy
2021-06-14,Ogwa,27.5,2.6,Cloudy
2021-06-15,Ogwa,26.6,6.3,Rainy
2021-06-16,Ogwa,31.6,3.9,Rainy
2021-06-17,Ogwa,28.0,4.7,Rainy
2021-06-18,Ogwa,30.6,11.9,Rainy
2021-06-19,Ogwa,27.4,8.3,Rainy
2021-06-20,Ogwa,28.8,12.2,Rainy
2021-06-21,Ogwa,32.4,14.1,Rainy
2021-06-22,Ogwa,27.5,0.8,Cloudy
2021-06-23,Ogwa,31.5,4.5,Rainy
2021-06-24,Ogwa,27.8,0.0,Sunny
2021-06-25,Ogwa,29.2,2.9,Cloudy
2021-06-26,Ogwa,29.6,6.0,Rainy
2021-06-27,Ogwa,27.2,0.9,Cloudy
2021-06-28,Ogwa,30.4,10.2,Rainy
2021-06-29,Ogwa,28.4,5.9,Rainy
2021-06-30,Ogwa,27.4,4.7,Rainy
2021-07-01,Ogwa,28.7,13.3,Rainy
2021-07-02,Ogwa,26.8,3.4,Rainy
2021-07-03,Ogwa,24.8,2.0,Cloudy
2021-07-04,Ogwa,26.9,4.1,Rainy
2021-07-05,Ogwa,26.1,10.9,Rainy
2021-07-06,Ogwa,27.6,4.2,Rainy
2021-07-07,Ogwa,28.0,4.9,Rainy
2021-07-08,Ogwa,29.3,1.0,Cloudy
2021-07-09,Ogwa,27.5,0.0,Sunny
2021-07-10,Ogwa,26.4,5.8,Rainy
2021-07-11,Ogwa,26.5,0.0,Sunny
2021-07-12,Ogwa,26.0,0.0,Sunny
2021-07-13,Ogwa,26.8,8.9,Rainy
2021-07-14,Ogwa,26.5,14.0,Rainy
2021-07-15,Ogwa,27.3,0.0,Sunny
2021-07-16,Ogwa,27.5,4.7,Rainy
2021-07-17,Ogwa,29.1,4.9,Rainy
2021-07-18,Ogwa,26.6,15.4,Rainy
2021-07-19,Ogwa,23.8,3.3,Rainy
2021-07-20,Ogwa,27.4,3.0,Rainy
2021-07-21,Ogwa,23.8,7.0,Rainy
2021-07-22,Ogwa,26.3,4.3,Rainy
2021-07-23,Ogwa,28.9,6.5,Rainy
2021-07-24,Ogwa,26.1,7.0,Rainy
2021-07-25,Ogwa,26.4,3.5,Rainy
2021-07-26,Ogwa,28.1,1.8,Cloudy
2021-07-27,Ogwa,27.8,3.8,Rainy
2021-07-28,Ogwa,26.2,2.5,Cloudy
2021-07-29,Ogwa,26.1,5.4,Rainy
2021-07-30,Ogwa,26.6,11.8,Rainy
2021-07-31,Ogwa,25.7,7.7,Rainy
2021-08-01,Ogwa,28.7,13.7,Rainy
2021-08-02,Ogwa,25.8,10.1,Rainy
2021-08-03,Ogwa,27.3,10.3,Rainy
2021-08-04,Ogwa,26.0,4.4,Rainy
2021-08-05,Ogwa,26.5,2.7,Cloudy
2021-08-06,Ogwa,27.1,17.5,Rainy
2021-08-07,Ogwa,28.0,3.2,Rainy
2021-08-08,Ogwa,26.6,7.8,Rainy
2021-08-09,Ogwa,26.7,4.1,Rainy
2021-08-10,Ogwa,25.3,4.8,Rainy
2021-08-11,Ogwa,23.2,0.0,Sunny
2021-08-12,Ogwa,26.5,8.3,Rainy
2021-08-13,Ogwa,29.4,7.0,Rainy
2021-08-14,Ogwa,27.8,5.6,Rainy
2021-08-15,Ogwa,28.3,6.1,Rainy
2021-08-16,Ogwa,27.6,0.0,Sunny
2021-08-17,Ogwa,27.4,5.1,Rainy
2021-08-18,Ogwa,26.4,3.3,Rainy
2021-08-19,Ogwa,25.0,7.7,Rainy
2021-08-20,Ogwa,27.4,5.3,Rainy
2021-08-21,Ogwa,27.3,0.0,Sunny
2021-08-22,Ogwa,29.6,9.7,Rainy
2021-08-23,Ogwa,27.9,12.4,Rainy
2021-08-24,Ogwa,27.3,3.6,Rainy
2021-08-25,Ogwa,27.4,12.6,Rainy
2021-08-26,Ogwa,25.7,12.6,Rainy
2021-08-27,Ogwa,25.0,7.7,Rainy
2021-08-28,Ogwa,28.5,8.2,Rainy
2021-08-29,Ogwa,28.6,4.4,Rainy
2021-08-30,Ogwa,25.1,10.3,Rainy
2021-08-31,Ogwa,29.8,4.2,Rainy
2021-09-01,Ogwa,28.0,0.9,Cloudy
2021-09-02,Ogwa,25.6,5.5,Rainy
2021-09-03,Ogwa,25.9,5.5,Rainy
2021-09-04,Ogwa,31.5,1.5,Cloudy
2021-09-05,Ogwa,27.5,0.0,Sunny
2021-09-06,Ogwa,27.8,1.5,Cloudy
2021-09-07,Ogwa,27.4,6.3,Rainy
2021-09-08,Ogwa,27.2,0.3,Cloudy
2021-09-09,Ogwa,26.6,6.2,Rainy
2021-09-10,Ogwa,26.6,12.0,Rainy
2021-09-11,Ogwa,27.1,0.0,Cloudy
2021-09-12,Ogwa,27.6,0.0,Sunny
2021-09-13,Ogwa,29.9,0.0,Sunny
2021-09-14,Ogwa,28.3,8.7,Rainy
2021-09-15,Ogwa,25.3,7.8,Rainy
2021-09-16,Ogwa,26.0,4.2,Rainy
2021-09-17,Ogwa,27.7,4.8,Rainy
2021-09-18,Ogwa,25.5,7.1,Rainy
2021-09-19,Ogwa,26.7,4.4,Rainy
2021-09-20,Ogwa,26.9,0.0,Sunny
2021-09-21,Ogwa,25.3,2.1,Cloudy
2021-09-22,Ogwa,27.6,0.4,Cloudy
2021-09-23,Ogwa,28.8,6.0,Rainy
2021-09-24,Ogwa,27.5,3.3,Rainy
2021-09-25,Ogwa,24.6,7.7,Rainy
2021-09-26,Ogwa,25.9,0.0,Sunny
2021-09-27,Ogwa,25.7,4.6,Rainy
2021-09-28,Ogwa,23.4,3.3,Rainy
2021-09-29,Ogwa,28.5,5.2,Rainy
2021-09-30,Ogwa,28.8,3.0,Cloudy
2021-10-01,Ogwa,29.7,0.0,Sunny
2021-10-02,Ogwa,28.9,0.8,Cloudy
2021-10-03,Ogwa,30.0,0.2,Cloudy
2021-10-04,Ogwa,26.4,2.0,Cloudy
2021-10-05,Ogwa,30.5,1.5,Cloudy
2021-10-06,Ogwa,27.9,0.0,Sunny
2021-10-07,Ogwa,29.4,0.9,Cloudy
2021-10-08,Ogwa,29.1,1.4,Cloudy
2021-10-09,Ogwa,31.1,0.0,Sunny
2021-10-10,Ogwa,27.2,3.0,Rainy
2021-10-11,Ogwa,29.6,3.1,Rainy
2021-10-12,Ogwa,28.0,1.4,Cloudy
2021-10-13,Ogwa,26.0,0.7,Cloudy
2021-10-14,Ogwa,28.4,1.6,Cloudy
2021-10-15,Ogwa,26.9,0.0,Sunny
2021-10-16,Ogwa,29.6,2.8,Cloudy
2021-10-17,Ogwa,27.7,3.1,Rainy
2021-10-18,Ogwa,29.4,0.0,Sunny
2021-10-19,Ogwa,27.8,3.7,Rainy
2021-10-20,Ogwa,25.6,0.0,Sunny
2021-10-21,Ogwa,28.9,3.6,Rainy
2021-10-22,Ogwa,27.6,0.1,Cloudy
2021-10-23,Ogwa,25.5,0.4,Cloudy
2021-10-24,Ogwa,25.8,0.3,Cloudy
2021-10-25,Ogwa,30.0,0.0,Sunny
2021-10-26,Ogwa,27.6,2.7,Cloudy
2021-10-27,Ogwa,26.8,1.8,Cloudy
2021-10-28,Ogwa,29.2,1.2,Cloudy
2021-10-29,Ogwa,28.1,0.0,Sunny
2021-10-30,Ogwa,27.4,1.3,Cloudy
2021-10-31,Ogwa,25.1,0.0,Sunny
2021-11-01,Ogwa,27.8,1.8,Cloudy
2021-11-02,Ogwa,28.1,0.0,Sunny
2021-11-03,Ogwa,29.7,1.2,Cloudy
2021-11-04,Ogwa,29.5,0.0,Sunny
2021-11-05,Ogwa,28.4,2.0,Cloudy
2021-11-06,Ogwa,29.5,2.8,Cloudy
2021-11-07,Ogwa,26.8,0.8,Cloudy
2021-11-08,Ogwa,27.2,1.3,Cloudy
2021-11-09,Ogwa,25.8,0.0,Sunny
2021-11-10,Ogwa,31.6,4.9,Rainy
2021-11-11,Ogwa,29.7,2.0,Cloudy
2021-11-12,Ogwa,29.2,2.6,Cloudy
2021-11-13,Ogwa,30.5,0.0,Cloudy
2021-11-14,Ogwa,26.9,1.0,Cloudy
2021-11-15,Ogwa,28.9,0.5,Cloudy
2021-11-16,Ogwa,27.2,3.9,Rainy
2021-11-17,Ogwa,26.7,3.9,Rainy
2021-11-18,Ogwa,29.4,4.8,Rainy
2021-11-19,Ogwa,31.3,1.7,Cloudy
2021-11-20,Ogwa,31.1,2.0,Cloudy
2021-11-21,Ogwa,28.6,1.4,Cloudy
2021-11-22,Ogwa,27.3,2.5,Cloudy
2021-11-23,Ogwa,29.7,0.0,Sunny
2021-11-24,Ogwa,31.8,4.2,Rainy
2021-11-25,Ogwa,27.1,2.1,Cloudy
2021-11-26,Ogwa,27.9,1.7,Cloudy
2021-11-27,Ogwa,27.8,2.0,Cloudy
2021-11-28,Ogwa,26.4,5.4,Rainy
2021-11-29,Ogwa,26.5,2.1,Cloudy
2021-11-30,Ogwa,27.0,0.7,Cloudy
2021-12-01,Ogwa,28.7,1.2,Cloudy
2021-12-02,Ogwa,28.2,0.3,Cloudy
2021-12-03,Ogwa,27.0,2.3,Cloudy
2021-12-04,Ogwa,26.7,0.0,Sunny
2021-12-05,Ogwa,27.0,0.3,Cloudy
2021-12-06,Ogwa,25.9,0.0,Sunny
2021-12-07,Ogwa,28.8,2.1,Cloudy
2021-12-08,Ogwa,28.5,3.8,Rainy
2021-12-09,Ogwa,26.7,0.0,Sunny
2021-12-10,Ogwa,29.2,0.0,Sunny
2021-12-11,Ogwa,27.8,1.6,Cloudy
2021-12-12,Ogwa,31.1,0.0,Sunny
2021-12-13,Ogwa,27.3,2.3,Cloudy
2021-12-14,Ogwa,28.9,0.3,Cloudy
2021-12-15,Ogwa,28.3,0.0,Sunny
2021-12-16,Ogwa,28.7,0.0,Sunny
2021-12-17,Ogwa,32.4,2.4,Cloudy
2021-12-18,Ogwa,26.3,0.5,Cloudy
2021-12-19,Ogwa,26.4,0.0,Sunny
2021-12-20,Ogwa,28.3,3.8,Rainy
2021-12-21,Ogwa,27.8,0.0,Sunny
2021-12-22,Ogwa,27.1,0.0,Sunny
2021-12-23,Ogwa,28.1,0.7,Cloudy
2021-12-24,Ogwa,24.7,0.0,Sunny
2021-12-25,Ogwa,26.3,2.8,Cloudy
2021-12-26,Ogwa,27.6,0.0,Sunny
2021-12-27,Ogwa,26.7,3.3,Rainy
2021-12-28,Ogwa,27.1,0.0,Sunny
2021-12-29,Ogwa,27.7,1.5,Cloudy
2021-12-30,Ogwa,27.8,3.0,Rainy
2021-12-31,Ogwa,27.8,2.3,Cloudy
2022-01-01,Ogwa,30.3,0.0,Sunny
2022-01-02,Ogwa,32.7,3.3,Rainy
2022-01-03,Ogwa,29.1,0.8,Cloudy
2022-01-04,Ogwa,30.9,1.4,Cloudy
2022-01-05,Ogwa,30.2,2.0,Cloudy
2022-01-06,Ogwa,30.5,1.7,Cloudy
2022-01-07,Ogwa,30.1,2.3,Cloudy
2022-01-08,Ogwa,30.3,1.5,Cloudy
2022-01-09,Ogwa,32.1,1.9,Cloudy
2022-01-10,Ogwa,30.5,0.0,Sunny
2022-01-11,Ogwa,28.7,3.3,Rainy
2022-01-12,Ogwa,30.9,2.8,Cloudy
2022-01-13,Ogwa,30.3,1.8,Cloudy
2022-01-14,Ogwa,29.8,0.9,Cloudy
2022-01-15,Ogwa,29.4,3.7,Rainy
2022-01-16,Ogwa,28.9,1.6,Cloudy
2022-01-17,Ogwa,29.8,2.9,Cloudy
2022-01-18,Ogwa,30.3,1.9,Cloudy
2022-01-19,Ogwa,30.3,0.0,Sunny
2022-01-20,Ogwa,30.8,0.8,Cloudy
2022-01-21,Ogwa,28.9,0.0,Sunny
2022-01-22,Ogwa,28.8,2.5,Cloudy
2022-01-23,Ogwa,32.6,1.2,Cloudy
2022-01-24,Ogwa,28.5,1.8,Cloudy
2022-01-25,Ogwa,31.6,4.8,Rainy
2022-01-26,Ogwa,31.9,1.4,Cloudy
2022-01-27,Ogwa,30.9,0.0,Sunny
2022-01-28,Ogwa,31.2,2.9,Cloudy
2022-01-29,Ogwa,26.3,1.3,Cloudy
2022-01-30,Ogwa,32.2,0.0,Sunny
2022-01-31,Ogwa,26.8,0.9,Cloudy
2022-02-01,Ogwa,31.6,1.8,Cloudy
2022-02-02,Ogwa,30.0,0.0,Sunny
2022-02-03,Ogwa,28.4,1.4,Cloudy
2022-02-04,Ogwa,29.9,2.7,Cloudy
2022-02-05,Ogwa,30.7,0.0,Sunny
2022-02-06,Ogwa,30.4,1.2,Cloudy
2022-02-07,Ogwa,27.5,0.2,Cloudy
2022-02-08,Ogwa,30.1,0.8,Cloudy
2022-02-09,Ogwa,30.5,1.2,Cloudy
2022-02-10,Ogwa,30.5,1.3,Cloudy
2022-02-11,Ogwa,30.0,1.3,Cloudy
2022-02-12,Ogwa,29.5,0.2,Cloudy
2022-02-13,Ogwa,30.1,0.0,Sunny
